StartDate,EndDate,Duration..in.seconds.,RecordedDate,ResponseId,consent,inputstate,state_timing_First.Click,state_timing_Last.Click,state_timing_Page.Submit,state_timing_Click.Count,votereg,votereg_timing_First.Click,votereg_timing_Last.Click,votereg_timing_Page.Submit,votereg_timing_Click.Count,year_born,birthyr_timing_First.Click,birthyr_timing_Last.Click,birthyr_timing_Page.Submit,birthyr_timing_Click.Count,marstat,marstat_timing_First.Click,marstat_timing_Last.Click,marstat_timing_Page.Submit,marstat_timing_Click.Count,child,child_timing_First.Click,child_timing_Last.Click,child_timing_Page.Submit,child_timing_Click.Count,religpew,religpew_timing_First.Click,religpew_timing_Last.Click,religpew_timing_Page.Submit,religpew_timing_Click.Count,pew_bornagain,bornagain_timing_First.Click,bornagain_timing_Last.Click,bornagain_timing_Page.Submit,bornagain_timing_Click.Count,employ,employ_timing_First.Click,employ_timing_Last.Click,employ_timing_Page.Submit,employ_timing_Click.Count,ownhome,ownhome_3_TEXT,Q69_First.Click,Q69_Last.Click,Q69_Page.Submit,Q69_Click.Count,attention.check,D_open,R_open,urbancity,GrowUp,RuralResImportance,RuralSelfConcept,RuralWeThey,way_of_life_1,way_of_life_2,way_of_life_3,pid3,dem_strength,rep_strength,ind_lean,ideo5,presvote20_post,intent,gcb2022,gcb2022_3_TEXT,gcb2022_voted,gcb2022_voted_3_TEXT,gcb_2022lean,newsint,mostimpt,abortion_vote,abortion_passage,abortion_support,baker_fave_1,baker_qualified,baker_trust,baker_party,mitchell_fave_1,mitchell_ideology,mitchell_donation_1,mitchell_vote,mitchell_biglie,mitchell_tariffs,rate_economy,inflation_household,biden_inflation,biden_responsible,urban_grid_1,urban_grid_2,urban_grid_3,C1P_1,C2P_1,C1N_1,C2N_1,Grid.Question_1,Grid.Question_2,Grid.Question_3,Grid.Question_4,Grid.Question_5,Grid.Question_6,Grid.Question_7,policinggrid_timing_First.Click,policinggrid_timing_Last.Click,policinggrid_timing_Page.Submit,policinggrid_timing_Click.Count,instruction_timing_First.Click,instruction_timing_Last.Click,instruction_timing_Page.Submit,instruction_timing_Click.Count,mand_min,mandmin_timing_First.Click,mandmin_timing_Last.Click,mandmin_timing_Page.Submit,mandmin_timing_Click.Count,bodycam,bodycam_timing_First.Click,bodycam_timing_Last.Click,bodycam_timing_Page.Submit,bodycam_timing_Click.Count,increasefunds,increase_timing_First.Click,increase_timing_Last.Click,increase_timing_Page.Submit,increase_timing_Click.Count,decreasefunds,decrease_timing_First.Click,decrease_timing_Last.Click,decrease_timing_Page.Submit,decrease_timing_Click.Count,chokeholds,chokeholds_timing_First.Click,chokeholds_timing_Last.Click,chokeholds_timing_Page.Submit,chokeholds_timing_Click.Count,registry,registry_timing_First.Click,registry_timing_Last.Click,registry_timing_Page.Submit,registry_timing_Click.Count,surplus,surplus_timing_First.Click,surplus_timing_Last.Click,surplus_timing_Page.Submit,surplus_timing_Click.Count,rid,age,gender,hhi,ethnicity,hispanic,education,political_party,region,zip,urbanrand,abortion,baker,bakerpronoun,family,conventional,endorsement,inflation,urban,partyprime,Name1,Gender1,Name2,Gender2,LastName1,LastName2,Age1,Age2,Race1,Race2,Party1,Party2,CampaignFocus1,CampaignFocus2,age_asked,nationalweight,Voted,lvweight
10/26/22 18:50,10/26/22 19:00,561,10/26/22 19:00,R_2CIANpwYYdJgYiu,1,51,0.839,0.839,4.739,1,2,1.16,1.16,1.982,1,1997,0.645,0.645,3.639,1,6,1.953,3.71,4.864,2,1,0.787,0.787,1.908,1,12,1.042,5.089,5.832,5,2,3.09,3.09,3.845,1,2,2.924,4.41,5.201,3,1,NA,3.473,6.315,7.007,2,3,NA,NA,3,1,5,1,1,1,2,3,4,NA,NA,3,6,4,4,NA,NA,NA,NA,NA,4,6,3,3,2,10,2,1,1,31,3,0,1,3,4,4,2,4,4,1,2,2,60,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.543,0,2,15.171,15.171,17.062,1,1,2.633,2.633,3.34,1,2,9.301,9.301,10.073,1,1,10.672,10.672,11.395,1,1,3.793,3.793,5.251,1,1,3.187,3.187,3.876,1,2,6.377,6.377,7.03,1,6359d5d7-d301-47eb-942d-a7b03cd1444b,25,2,5,1,1,3,7,3,53530,2,make abortion available in all cases.,Linda,her,", a 40 year old woman, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.",NA,The following questions will ask for your views on issues related to the economy and inflation.,"“Owning a car costs the average person over $700,000 over their lifetime. This large cost is a much bigger burden for poor and working class families, with the poorest 10% of U.S. households spending 7.5 times as much of their income on vehicle costs compared to the richest 10%. The large cost increases wealth inequality and prevents economic mobility, disproportionately affecting women and people of color.”",2,Lisa,Female,Mary,Female,Johnson,Johnson,62,60,White,African American,Democrat,Democrat,"As a politician, I want to focus more on my big city constituents by giving them the funding and attention they deserve to best represent their interests.","Rural areas have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.",25,2.260557592,0,0
10/26/22 18:53,10/26/22 19:00,388,10/26/22 19:00,R_AGOM9AZL0xgHsVX,1,5,1.601,8.401,11.865,4,2,108.358,108.358,109.107,1,1976,0.402,0.402,6.384,1,5,1.184,2.384,2.801,2,2,0.702,0.702,1.202,1,12,0.74,6.685,7.002,4,2,1.054,1.054,1.552,1,9,0.478,1.076,1.602,2,2,NA,1.501,1.501,2.101,1,3,NA,NA,2,2,1,4,2,5,5,5,1,2,NA,NA,5,4,5,4,NA,NA,NA,3,4,5,4,5,2,1,5,5,2,5,7,29,1,1,1,5,5,5,5,5,5,5,NA,NA,69,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.056,0,2,2.701,2.701,3.205,1,2,3.001,3.001,3.684,1,2,5.878,5.878,6.474,1,2,4.255,4.255,4.774,1,2,0.402,0.402,1.182,1,2,8.101,8.101,9.694,1,1,2.377,2.377,2.901,1,6359d65f-3c18-8a0c-7286-c20fb7471cdb,46,1,1,1,1,1,5,4,95350,2,make abortion available in most cases.,Linda,her,", a 40 year old single woman, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has given Terry Mitchell his “complete and total endorsement!""","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the month-on-month inflation rate was 0.1% — below the previous decade’s monthly average — meaning that over the previous month, prices had risen by an average of 0.1%.","“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Mary,Female,Robert,Male,Williams,Harris,40,43,Hispanic,Hispanic,Democrat,Democrat,"Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.","As a politician, I want to focus more on my rural constituents by giving them the funding and attention they deserve to best represent their interests.",46,1.498206328,0,0
10/26/22 18:55,10/26/22 19:00,335,10/26/22 19:00,R_3DjUVjMRsUURbVY,1,34,0.428,0.428,3.288,1,2,1,1,1.539,1,2001,0.34,5.362,8.184,4,5,1.375,2.265,3.038,3,2,0.584,0.584,1.129,1,10,1.152,2.794,3.435,3,2,1.8,1.8,2.466,1,8,1.315,2.277,2.889,3,2,Dorm,1.001,1.566,3.846,2,3,I feel like I agree with more of there views.,Seems to contemporary,1,2,2,4,2,2,3,4,3,NA,NA,1,2,1,2,1,NA,NA,NA,NA,3,3,3,3,1,3,2,2,1,30,5,17,2,4,4,3,1,5,3,2,2,3,NA,NA,39,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.627,0,1,7.07,8.946,9.717,2,1,2.434,2.434,3.097,1,2,4.277,4.784,4.803,2,1,3.906,4.464,5.42,2,1,2.237,2.237,2.849,1,1,5.122,5.122,5.671,1,1,2.714,2.714,3.976,1,6359d6ae-278c-22e3-74ff-78e445aeb892,21,2,1,1,1,3,3,3,27413,3,make abortion available in all cases.,Mike,his,", a 40 year old single man, is running for Congress.","Terry supports raising taxes on wealthy individuals and large corporations, wants to expand the role of the federal government in the health insurance marketplace, and believes in a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",1,Mike,Male,Mike,Male,Moore,Brown,45,66,African American,Hispanic,Democrat,Democrat,"Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.","Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.",21,0.412684004,0.034,0.014031256
10/26/22 18:49,10/26/22 19:00,665,10/26/22 19:00,R_8DgcZZHAk9kKAdr,1,25,0.708,0.708,4.509,1,1,0.951,0.951,1.87,1,1964,0.805,0.805,5.829,1,1,1.161,2.027,4.338,2,2,1.86,1.86,3.014,1,1,0.929,1.619,3.526,2,1,3.341,3.341,4.579,1,1,2.216,2.99,4.401,2,1,NA,1.24,1.24,2.709,1,3,Liberal baby killers,Conservative pro life,2,1,5,2,2,3,2,4,2,NA,1,NA,5,2,1,2,NA,NA,NA,NA,1,7,1,4,4,7,5,5,2,100,7,100,5,3,4,4,2,4,3,4,4,4,NA,NA,23,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.995,0,1,13.927,13.927,15.064,1,1,4.934,4.934,5.771,1,1,4.736,4.736,5.87,1,2,2.813,2.813,3.581,1,2,3.844,3.844,4.613,1,2,8.47,8.47,9.232,1,2,8.498,8.498,9.276,1,6359d558-20a7-590c-afe9-15263834682a,58,2,13,1,1,3,10,3,39208,2,make abortion not available in most cases.,Linda,her,", a 40 year old woman, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.",NA,The following questions will ask for your views on issues related to the economy and inflation.,"“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",1,John,Male,David,Male,Brown,Thompson,54,56,African American,Hispanic,Republican,Democrat,"Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.","Growing up in a big city has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",58,0.836016799,1,0.836016799
10/26/22 18:55,10/26/22 19:00,352,10/26/22 19:00,R_2VmzAtXyok9c1gj,1,44,3.202,3.202,8.602,1,2,10.185,10.185,10.853,1,1997,0.201,0.201,3.901,1,1,1.801,1.801,2.781,1,2,0.773,0.773,1.301,1,1,1.801,7.337,8.001,4,1,1.001,1.001,1.601,1,1,2.001,2.557,3.201,2,1,NA,0.501,0.501,1.492,1,3,NA,NA,1,1,5,2,2,2,2,1,2,NA,1,NA,3,2,4,NA,NA,NA,NA,NA,2,6,4,5,4,8,2,3,2,36,4,43,3,3,3,1,1,1,4,2,1,1,60,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.589,0,1,0.501,3.6,4.702,3,2,2.001,2.001,2.766,1,1,2.801,4.301,5.219,3,2,8.6,8.6,9.667,1,1,4.189,4.189,6.2,1,1,3.7,3.7,5.211,1,1,4.201,4.201,4.912,1,6359d69a-e823-23d2-f8ca-102b70c0a9fd,25,1,4,1,1,2,10,3,37874,1,make abortion available in most cases.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”",The following questions will ask for your views on issues related to the economy and inflation.,"“Owning a car costs the average person over $700,000 over their lifetime. This large cost is a much bigger burden for poor and working class families, with the poorest 10% of U.S. households spending 7.5 times as much of their income on vehicle costs compared to the richest 10%. The large cost increases wealth inequality and prevents economic mobility, disproportionately affecting women and people of color.”",2,Mary,Female,Mary,Female,Harris,Williams,62,40,White,White,Republican,Republican,"As a politician, I want to focus more on my rural constituents by giving them the funding and attention they deserve to best represent their interests.","Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",25,1.459556475,0.038,0.055463146
10/26/22 18:57,10/26/22 19:01,236,10/26/22 19:01,R_pEII0uDFattkFX3,1,45,0.389,0.389,3.001,1,1,0.774,0.774,1.377,1,1999,0.269,0.269,2.802,1,5,0.923,2.411,3.501,2,2,0.513,0.513,1.091,1,1,2.445,3.359,4.973,3,2,1.812,1.812,2.266,1,1,0.886,2.039,2.972,2,1,NA,1.385,1.385,2.201,1,3,NA,NA,3,1,4,2,2,2,2,2,2,NA,1,NA,2,2,1,2,NA,NA,NA,NA,2,1,2,3,1,9,2,2,2,80,2,80,4,4,4,2,2,3,2,2,2,2,NA,NA,88,74,1,1,1,1,1,1,2,0.82,8.169,9.023,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6359d783-99bc-4ffd-f79f-c24b493b792a,23,1,4,2,1,2,9,3,76310,4,make abortion available in all cases.,Mike,his,", a 40 year old single man, is running for Congress.","Terry supports raising taxes on wealthy individuals and large corporations, wants to expand the role of the federal government in the health insurance marketplace, and believes in a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”",The following questions will ask for your views on issues related to the economy and inflation.,"“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",2,Lisa,Female,Susan,Female,Thompson,Davis,61,36,African American,Hispanic,Democrat,Republican,"Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.",Government policy has made it so that small town way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,23,1.810956891,0.05,0.090547845
10/26/22 18:55,10/26/22 19:01,349,10/26/22 19:01,R_1GOoFkAbGKYZL2l,1,10,1.352,1.352,4.279,1,2,1.593,1.593,4.596,1,1981,2.296,2.296,10.301,1,1,2.032,4.167,5.152,2,2,1.001,1.001,2.11,1,12,0.986,2.001,3.068,2,2,1.859,1.859,2.701,1,7,2.16,3.601,4.483,3,2,NA,1.502,1.502,3.101,1,3,NA,NA,3,1,1,4,5,3,3,3,3,NA,NA,3,6,4,4,NA,NA,NA,NA,NA,4,2,4,5,2,6,5,5,3,70,4,9,3,3,3,5,5,5,5,5,5,5,NA,NA,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.586,0,1,3.1,3.1,3.922,1,1,1.779,1.779,2.559,1,1,3.15,3.15,5.355,1,2,1.903,1.903,3.201,1,2,3.001,3.001,3.824,1,1,3.501,3.501,4.501,1,2,2.101,3.215,4.792,2,6359d705-d352-648f-26ad-5f539d4c5839,41,2,4,1,1,2,4,3,34442,4,make abortion not available in most cases.,Linda,her,", a 40 year old woman, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",2,Lisa,Female,Robert,Male,Jones,Johnson,52,55,Hispanic,Hispanic,Democrat,Democrat,Government policy has made it so that small town way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,"Rural areas have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.",41,1.285789428,0,0
10/26/22 18:56,10/26/22 19:01,328,10/26/22 19:01,R_3HNuV893UW9vHnd,1,42,0.422,0.422,3.401,1,1,0.525,0.525,1.001,1,1995,0.405,0.405,3.356,1,5,1.827,2.05,2.873,2,1,0.556,0.556,1.164,1,10,0.944,3.113,3.785,3,2,0.95,0.95,1.487,1,1,0.821,1.775,2.102,3,2,NA,0.97,1.248,1.707,2,3,"Smart, care about people, common sense.","Close minded, ridiculous, hate women, dumb.",2,1,1,2,1,1,1,2,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,2,4,1,1,1,6,2,2,1,31,4,7,3,3,2,3,2,1,1,1,2,1,69,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.536,0,1,6.146,6.146,7.101,1,1,3.781,3.781,4.302,1,1,1.606,1.606,2.101,1,2,1.333,1.333,1.601,1,1,4.402,4.402,5.166,1,1,1.16,1.16,1.779,1,1,1.45,1.45,1.901,1,6359d718-1fcb-016a-101e-f2553b5259e5,27,2,9,1,1,3,1,3,29697,1,make abortion not available at all.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the month-on-month inflation rate was 0.1% — below the previous decade’s monthly average — meaning that over the previous month, prices had risen by an average of 0.1%.","“For thousands of years, humans built cities by slowly, incrementally growing to reduce the risk of economic and social failure. That all changed in the 1940s, when the federal government spent millions on highway and suburban expansion. Now, cities are economically insolvent, on average receiving 10 cents in revenue for every dollar spent on infrastructure and $5 trillion in infrastructure debt across the country.”",1,Mike,Male,Linda,Female,Moore,Thompson,32,51,African American,White,Republican,Republican,"As a politician, I want to focus more on my rural constituents by giving them the funding and attention they deserve to best represent their interests.","Rural areas have not been fairly represented in the decision-making process at the national level. As a politician, I want to change that.",27,0.412684004,0.664,0.274022178
10/26/22 18:57,10/26/22 19:01,263,10/26/22 19:01,R_2BgM2NlHxeDf3As,1,33,0.602,0.602,4.679,1,2,1.701,1.701,2.636,1,1994,0.701,0.701,6.638,1,1,0.601,0.601,1.597,1,1,1.901,1.901,2.815,1,2,1.601,2.571,3.453,2,1,1.101,1.101,2.094,1,6,1.655,2.2,3.263,2,2,NA,0.701,0.701,1.811,1,3,NA,NA,3,1,1,5,1,5,5,5,5,NA,NA,4,6,4,5,4,NA,NA,NA,3,4,3,4,5,4,2,5,5,3,0,7,0,1,3,3,5,5,5,5,5,5,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.614,0,1,1.601,1.601,2.658,1,1,0.701,0.701,3.629,1,1,0.601,0.601,1.377,1,1,0.599,0.599,1.276,1,1,0.4,0.4,1.298,1,1,0.201,0.201,1.041,1,1,0.201,0.201,1.078,1,6359d76b-6ffa-bd58-c390-f5e0fe9faee3,28,2,1,1,1,2,7,1,13760,3,make abortion available in most cases.,Mike,his,", a 40 year old single man, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has said, “I will NOT be endorsing Terry Mitchell for Congress!”","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Mary,Female,Mary,Female,Williams,Harris,59,67,Hispanic,White,Republican,Republican,"Growing up in a big city has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.","Growing up in a big city has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",28,1.429992732,0,0
10/26/22 18:44,10/26/22 19:01,997,10/26/22 19:01,R_26o2LKMvhpSziJd,1,5,1.895,3.521,5.623,2,2,2.795,2.795,4.278,1,1962,1.448,1.448,12.329,1,5,3.432,7.576,8.585,2,2,1.902,1.902,3.253,1,12,2.867,4.55,5.873,2,2,3.28,3.28,4.482,1,1,5.031,10.567,11.997,3,2,live with parent,3.767,16.776,70.521,3,3,NA,NA,1,2,1,5,5,3,2,3,2,NA,1,NA,5,2,4,NA,NA,NA,NA,NA,4,6,4,5,2,10,2,2,3,100,2,100,5,3,4,3,2,4,3,1,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.864,0,2,19.475,19.475,21.446,1,1,7.051,7.051,8.729,1,2,8.883,12.087,15.089,3,1,5.899,5.899,7.032,1,1,5.34,5.34,7.65,1,1,17.745,23.878,25.264,2,1,9.584,9.584,11.397,1,6359d451-33d9-4831-6af7-8bd91ea62b07,60,1,11,1,1,5,10,4,95125,3,make abortion available in most cases.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has given Terry Mitchell his “complete and total endorsement!""","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“By decreasing car usage and increasing housing density, we can improve our local economies. People who walk or bike by a store are 25% more likely to shop there than those who drive by. Bike lane construction in major US cities gave local businesses up to a 49% increase in retail sales. In total, the US could see an increase in over $100 billion in economic activity if our communities were walkable and bikeable”",2,Linda,Female,John,Male,Johnson,Jones,58,41,White,White,Democrat,Republican,"Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",Government policy has made it so that small town way of life has gotten harder and harder. My campaign wants to ensure that these communities are able to continue living as they always have.,60,0.360524173,0.018,0.006489435
10/26/22 18:55,10/26/22 19:02,414,10/26/22 19:02,R_3qP9zALyh3RlxQI,1,3,0.481,0.481,2.905,1,1,0.945,0.945,3.7,1,1999,0.833,6.253,7.231,2,1,0.676,1.79,3.136,3,1,5.321,5.321,6.388,1,2,4.304,6.039,6.929,5,2,5.068,5.068,6.172,1,8,1.297,8.754,9.773,3,2,NA,0.975,0.975,1.661,1,3,NA,NA,2,1,2,2,3,2,4,4,2,NA,2,NA,3,1,1,2,NA,NA,NA,NA,2,4,1,2,4,5,2,3,2,64,4,8,3,2,3,3,3,2,2,3,4,2,65,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.427,0,1,0.611,0.611,4.116,1,1,0.633,0.633,3.665,1,1,5.553,5.553,6.073,1,1,3.085,3.085,3.62,1,1,3.665,3.665,4.549,1,2,3.054,3.054,3.77,1,2,2.631,2.631,3.32,1,6359d6d5-7c51-5296-6bff-b1e39fc04002,23,2,4,1,7,2,9,4,85033,4,make abortion not available at all.,Mike,his,", a 40 year old man, is running for Congress.","Terry supports raising taxes on wealthy individuals and large corporations, wants to expand the role of the federal government in the health insurance marketplace, and believes in a path to citizenship for undocumented immigrants.",NA,"The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the month-on-month inflation rate was 0.1% — below the previous decade’s monthly average — meaning that over the previous month, prices had risen by an average of 0.1%.","“City planners should adopt a sustainable approach that increases density and non-car modes of transportation if we want to address the climate crisis. Transportation accounts for around 40% of carbon emissions in the US, and so policies that increase walking, biking, and public transit usage will decrease our carbon footprint.”",2,Lisa,Female,Lisa,Female,Jones,Williams,51,50,White,White,Democrat,Democrat,"Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.","Growing up in a small rural town has taught me the importance of community. Thinking about government resources, people in communities like mine have always received less than their fair share. It’s time to change that.",23,0.860630322,0.138,0.118766984
10/26/22 18:53,10/26/22 19:02,538,10/26/22 19:02,R_3oHk1keI1TcVztE,1,34,0.662,7.441,9.648,2,1,0.96,0.96,1.773,1,1984,0.402,0.402,4.026,1,1,10.705,10.705,11.522,1,1,26.699,26.699,28.794,1,1,1.097,2.29,3.14,3,1,1.452,1.452,2.068,1,1,0.793,1.461,2.243,2,1,NA,0.769,0.769,2.021,1,3,They just want power,They are to scared to do anything,2,1,3,3,3,1,1,2,3,NA,NA,3,3,2,1,2,NA,NA,NA,NA,1,7,1,3,2,7,2,5,1,58,5,50,4,3,4,4,2,4,3,2,2,2,NA,NA,54,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.209,0,1,4.924,4.924,8.322,1,1,3.168,3.168,4.105,1,1,9.371,14.725,15.774,3,2,1.501,1.501,2.298,1,1,3.807,3.807,4.505,1,2,3.992,3.992,4.723,1,2,2.106,2.106,11.7,1,6359d692-037d-0c39-f2fe-c71755f32171,38,1,19,1,3,6,4,3,27040,2,make abortion not available at all.,Mike,his,", a 40 year old husband to his loving wife and father of three children, is running for Congress.","Terry supports lowering taxes on wealthy individuals and large corporations, wants to limit the role of the federal government in the health insurance marketplace, and opposes a path to citizenship for undocumented immigrants.","Former President Trump has given Terry Mitchell his “complete and total endorsement!""","The following questions will ask for your views on issues related to the economy and inflation. For reference, when the Bureau of Labor Statistics reported its August update at the end of the summer, the year-on-year inflation rate was 8.3% — above the previous decade’s yearly average — meaning that over the previous year, prices had risen by an average of 8.3%.","“For thousands of years, humans built cities by slowly, incrementally growing to reduce the risk of economic and social failure. That all changed in the 1940s, when the federal government spent millions on highway and suburban expansion. Now, cities are economically insolvent, on average receiving 10 cents in revenue for every dollar spent on infrastructure and $5 trillion in infrastructure debt across the country.”",1,Lisa,Female,Mike,Male,Moore,Thompson,62,43,White,White,Democrat,Democrat,"Growing up in a small rural town has taught me the importance of community. As a politician, I will fight for places like the one I grew up in.","As a politician, I want to focus more on my big city constituents by giving them the funding and attention they deserve to best represent their interests.",38,0.590288162,0.81,0.478133412
